Unnamed: 0,Car Name,Price,Depreciation,Reg Date,Mileage,Road Tax,Dereg Value,Engine Cap,Curb Weight,Manufactured,Transmission,OMV,ARF,Power,No. of Owners,COE,Car Make,Car Model Name,COE End Date (raw),COE End Date,Price_num,Depreciation_num,Mileage_num,Road Tax_num,OMV_num,ARF_num,Engine Cap_num,Power_num,No. of Owners_num,COE_num,Cluster
3930,Skoda Octavia 1.4A TSI Ambition Plus,N.A,N.A,,N.A.,$624 /yr,N.A.,"1,395 cc","1,289 kg",2019.0,Auto,"$19,031 ","$19,031 ",110.0 kW (147 bhp),1,"$32,889 ",Skoda,Octavia 1.4A TSI Ambition Plus,,,,,,624.0,19031.0,19031.0,1395,110.0147,1.0,32889.0,
3931,Toyota Corolla Axio 1.5A X (COE till 05/2022),N.A,N.A,,N.A.,$955 /yr,N.A.,"1,496 cc","1,130 kg",2006.0,Auto,"$13,535 ","$14,889 ",81.0 kW (108 bhp),2,"$25,333 ",Toyota,Corolla Axio 1.5A X,,2022-05-01,,,,955.0,13535.0,14889.0,1496,81.0108,2.0,25333.0,
3933,Kia Cerato Forte 1.6A SX (COE till 09/2025),N.A,N.A,,N.A.,$812 /yr,N.A.,"1,591 cc","1,251 kg",2010.0,Auto,"$13,786 ","$13,786 ",92.7 kW (124 bhp),1,"$16,570 ",Kia,Cerato Forte 1.6A SX,,2025-09-01,,,,812.0,13786.0,13786.0,1591,92.7124,1.0,16570.0,
3934,Mazda 3 1.5A Sunroof,N.A,N.A,,N.A.,$682 /yr,N.A.,"1,496 cc","1,310 kg",2016.0,Auto,"$14,777 ","$9,777 ",88.0 kW (118 bhp),1,"$48,000 ",Mazda,3 1.5A Sunroof,,,,,,682.0,14777.0,9777.0,1496,88.0118,1.0,48000.0,
3935,Honda Civic 1.6A VTi,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,597 cc","1,249 kg",2018.0,Auto,"$19,724 ","$19,724 ",92.0 kW (123 bhp),1,"$41,400 ",Honda,Civic 1.6A VTi,,,,,,742.0,19724.0,19724.0,1597,92.0123,1.0,41400.0,
3936,Subaru Impreza 4D 1.6i-S,N.A,N.A,,N.A.,$744 /yr,N.A.,"1,600 cc","1,360 kg",2012.0,Auto,"$15,888 ","$15,888 ",84.0 kW (112 bhp),2,"$69,903 ",Subaru,Impreza 4D 1.6i-S,,,,,,744.0,15888.0,15888.0,1600,84.0112,2.0,69903.0,
3938,Honda Civic 1.5A VTEC Turbo Sunroof,N.A,N.A,,N.A.,$684 /yr,N.A.,"1,498 cc","1,324 kg",2017.0,Auto,"$26,392 ","$23,949 ",127.0 kW (170 bhp),1,"$57,390 ",Honda,Civic 1.5A VTEC Turbo Sunroof,,,,,,684.0,26392.0,23949.0,1498,127.017,1.0,57390.0,
3939,Volkswagen Jetta 1.4A TSI,N.A,N.A,,N.A.,$620 /yr,N.A.,"1,390 cc","1,417 kg",2013.0,Auto,"$18,691 ","$8,691 ",90.0 kW (120 bhp),2,"$60,002 ",Volkswagen,Jetta 1.4A TSI,,,,,,620.0,18691.0,8691.0,1390,90.012,2.0,60002.0,
3940,Toyota Corolla Altis 1.6A (COE till 08/2023),N.A,N.A,,N.A.,$965 /yr,N.A.,"1,598 cc","1,195 kg",2008.0,Auto,"$16,777 ","$16,777 ",80.0 kW (107 bhp),1,"$17,099 ",Toyota,Corolla Altis 1.6A,,2023-08-01,,,,965.0,16777.0,16777.0,1598,80.0107,1.0,17099.0,
3941,Hyundai Elantra 1.6A GLS Elite,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,292 kg",2015.0,Auto,"$15,198 ","$15,198 ",97.0 kW (130 bhp),1,"$51,301 ",Hyundai,Elantra 1.6A GLS Elite,,,,,,738.0,15198.0,15198.0,1591,97.013,1.0,51301.0,
3943,Hyundai Elantra 1.6A GLS Elite,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,345 kg",2017.0,Auto,"$13,873 ","$13,873 ",93.8 kW (125 bhp),1,"$46,791 ",Hyundai,Elantra 1.6A GLS Elite,,,,,,738.0,13873.0,13873.0,1591,93.8125,1.0,46791.0,
3945,Toyota Corolla Altis 1.6A (New 5-yr COE),N.A,N.A,,N.A.,$816 /yr,N.A.,"1,598 cc","1,195 kg",2010.0,Auto,"$16,286 ","$16,286 ",90.0 kW (120 bhp),4,N.A.,Toyota,Corolla Altis 1.6A,,,,,,816.0,16286.0,16286.0,1598,90.012,4.0,,
3947,Hyundai Elantra 1.6A GLS S,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,345 kg",2016.0,Auto,"$13,071 ","$13,071 ",93.8 kW (125 bhp),1,"$52,503 ",Hyundai,Elantra 1.6A GLS S,,,,,,738.0,13071.0,13071.0,1591,93.8125,1.0,52503.0,
3948,Mazda 3 1.5A Deluxe,N.A,N.A,,N.A.,$682 /yr,N.A.,"1,496 cc","1,321 kg",2015.0,Auto,"$17,996 ","$12,996 ",88.0 kW (118 bhp),1,"$57,089 ",Mazda,3 1.5A Deluxe,,,,,,682.0,17996.0,12996.0,1496,88.0118,1.0,57089.0,
3949,Toyota Corolla Altis 1.6A Elegance,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,205 kg",2014.0,Auto,"$18,759 ","$13,759 ",90.0 kW (120 bhp),1,"$60,002 ",Toyota,Corolla Altis 1.6A Elegance,,,,,,742.0,18759.0,13759.0,1598,90.012,1.0,60002.0,
3950,Honda Civic 1.6A VTi (COE till 09/2023),N.A,N.A,,N.A.,$962 /yr,N.A.,"1,595 cc","1,220 kg",2008.0,Auto,"$18,890 ","$18,890 ",92.0 kW (123 bhp),6,"$16,170 ",Honda,Civic 1.6A VTi,,2023-09-01,,,,962.0,18890.0,18890.0,1595,92.0123,6.0,16170.0,
3951,Toyota Corolla Altis 1.6A (COE till 01/2022),"$11,800 ","$12,740 /yr",,N.A.,"$1,113 /yr",,"1,598 cc","1,115 kg",2006.0,Auto,"$15,355 ","$16,891 ",81.0 kW (108 bhp),2,"$25,323 ",Toyota,Corolla Altis 1.6A,,2022-01-01,11800.0,12740.0,,1113.0,15355.0,16891.0,1598,81.0108,2.0,25323.0,
3952,Toyota Corolla Altis 1.6A,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,205 kg",2015.0,Auto,"$19,589 ","$19,589 ",90.0 kW (120 bhp),1,"$47,020 ",Toyota,Corolla Altis 1.6A,,,,,,742.0,19589.0,19589.0,1598,90.012,1.0,47020.0,
3953,Hyundai Avante 1.6A S (New 5-yr COE),N.A,N.A,,N.A.,$812 /yr,N.A.,"1,591 cc","1,264 kg",2010.0,Auto,"$10,673 ","$10,673 ",89.7 kW (120 bhp),2,N.A.,Hyundai,Avante 1.6A S,,,,,,812.0,10673.0,10673.0,1591,89.712,2.0,,
3955,Honda Civic 1.6A VTi (COE till 12/2022),N.A,N.A,,N.A.,$962 /yr,N.A.,"1,595 cc","1,220 kg",2007.0,Auto,"$18,993 ","$20,893 ",92.0 kW (123 bhp),2,"$21,349 ",Honda,Civic 1.6A VTi,,2022-12-01,,,,962.0,18993.0,20893.0,1595,92.0123,2.0,21349.0,
3956,Honda Civic 1.5A VTEC Turbo Sunroof,N.A,N.A,,N.A.,$684 /yr,N.A.,"1,498 cc","1,324 kg",2017.0,Auto,"$26,202 ","$23,683 ",127.0 kW (170 bhp),2,"$49,996 ",Honda,Civic 1.5A VTEC Turbo Sunroof,,,,,,684.0,26202.0,23683.0,1498,127.017,2.0,49996.0,
3957,Toyota Vios 1.5A E Sports (COE till 05/2028),N.A,N.A,,N.A.,$889 /yr,N.A.,"1,497 cc","1,095 kg",2008.0,Auto,"$12,344 ","$12,344 ",80.0 kW (107 bhp),3,"$38,192 ",Toyota,Vios 1.5A E Sports,,2028-05-01,,,,889.0,12344.0,12344.0,1497,80.0107,3.0,38192.0,
3958,Mitsubishi Attrage 1.2A Sports,N.A,N.A,,N.A.,$506 /yr,N.A.,"1,193 cc",940 kg,2018.0,Auto,"$13,512 ","$5,000 ",59.0 kW (79 bhp),1,"$30,209 ",Mitsubishi,Attrage 1.2A Sports,,,,,,506.0,13512.0,5000.0,1193,59.079,1.0,30209.0,
3959,Subaru Impreza 1.6M (COE till 04/2023),N.A,N.A,,N.A.,$965 /yr,N.A.,"1,597 cc","1,260 kg",2007.0,Manual,"$10,146 ","$9,768 ",70.0 kW (93 bhp),2,"$19,328 ",Subaru,Impreza 1.6M,,2023-04-01,,,,965.0,10146.0,9768.0,1597,70.093,2.0,19328.0,
3960,Honda Civic 1.6A VTi (OPC),N.A,N.A,,N.A.,$242 /yr,N.A.,"1,597 cc","1,237 kg",2019.0,Auto,"$20,031 ","$20,044 ",92.0 kW (123 bhp),1,"$16,199 ",Honda,Civic 1.6A VTi (OPC),,,,,,242.0,20031.0,20044.0,1597,92.0123,1.0,16199.0,
3961,Volkswagen Jetta GP 1.4A TSI Highline,N.A,N.A,,N.A.,$620 /yr,N.A.,"1,390 cc","1,417 kg",2015.0,Auto,"$21,584 ","$22,218 ",90.0 kW (120 bhp),1,"$45,002 ",Volkswagen,Jetta GP 1.4A TSI Highline,,,,,,620.0,21584.0,22218.0,1390,90.012,1.0,45002.0,
3962,Toyota Vios 1.5A E (COE till 08/2023),"$17,800 ","$6,960 /yr",,"159,600 km (12.8k /yr)",$889 /yr,,"1,497 cc","1,095 kg",2008.0,Auto,"$11,834 ","$11,834 ",80.0 kW (107 bhp),3,"$17,099 ",Toyota,Vios 1.5A E,,2023-08-01,17800.0,6960.0,15960012.8,889.0,11834.0,11834.0,1497,80.0107,3.0,17099.0,2.0
3963,Volkswagen Jetta 1.4A TSI,N.A,N.A,,N.A.,$620 /yr,N.A.,"1,390 cc","1,417 kg",2014.0,Auto,"$19,152 ","$9,152 ",90.0 kW (120 bhp),1,"$61,410 ",Volkswagen,Jetta 1.4A TSI,,,,,,620.0,19152.0,9152.0,1390,90.012,1.0,61410.0,
3964,Hyundai Elantra 1.6A GLS S,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,345 kg",2018.0,Auto,"$12,382 ","$12,382 ",93.8 kW (125 bhp),1,"$33,798 ",Hyundai,Elantra 1.6A GLS S,,,,,,738.0,12382.0,12382.0,1591,93.8125,1.0,33798.0,
3965,Honda Civic Hybrid 1.3A (COE till 12/2022),"$16,800 ","$8,980 /yr",,N.A.,$826 /yr,,"1,339 cc","1,290 kg",2007.0,Auto,"$27,777 ","$19,445 ",70.0 kW (93 bhp),1,"$21,349 ",Honda,Civic Hybrid 1.3A,,2022-12-01,16800.0,8980.0,,826.0,27777.0,19445.0,1339,70.093,1.0,21349.0,
3966,Mitsubishi Lancer EX 2.0A GT (COE till 01/2029),N.A,N.A,,N.A.,"$1,452 /yr",N.A.,"1,998 cc","1,427 kg",2008.0,Auto,"$24,352 ","$23,220 ",114.0 kW (152 bhp),3,"$31,335 ",Mitsubishi,Lancer EX 2.0A GT,,2029-01-01,,,,1452.0,24352.0,23220.0,1998,114.0152,3.0,31335.0,
3967,Toyota Vios 1.5A E (COE till 11/2022),N.A,N.A,,N.A.,$958 /yr,N.A.,"1,497 cc","1,095 kg",2007.0,Auto,"$12,498 ","$13,748 ",80.0 kW (107 bhp),2,"$20,997 ",Toyota,Vios 1.5A E,,2022-11-01,,,,958.0,12498.0,13748.0,1497,80.0107,2.0,20997.0,
3968,Toyota Corolla Altis 1.6A Elegance,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,205 kg",2014.0,Auto,"$18,544 ","$13,544 ",90.0 kW (120 bhp),1,"$60,002 ",Toyota,Corolla Altis 1.6A Elegance,,,,,,742.0,18544.0,13544.0,1598,90.012,1.0,60002.0,
3969,Honda Civic 1.6A VTi (COE till 04/2023),N.A,N.A,,N.A.,$962 /yr,N.A.,"1,595 cc","1,220 kg",2008.0,Auto,"$20,404 ","$20,404 ",92.0 kW (123 bhp),2,"$19,328 ",Honda,Civic 1.6A VTi,,2023-04-01,,,,962.0,20404.0,20404.0,1595,92.0123,2.0,19328.0,
3970,Skoda Octavia 2.0A TSI RS (OPC),N.A,N.A,,N.A.,$694 /yr,N.A.,"1,984 cc","1,577 kg",2019.0,Auto,"$26,359 ","$28,903 ",180.0 kW (241 bhp),1,"$19,001 ",Skoda,Octavia 2.0A TSI RS (OPC),,,,,,694.0,26359.0,28903.0,1984,180.0241,1.0,19001.0,
3971,Kia Cerato K3 1.6A,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,295 kg",2017.0,Auto,"$12,405 ","$12,405 ",95.3 kW (127 bhp),1,"$36,810 ",Kia,Cerato K3 1.6A,,,,,,738.0,12405.0,12405.0,1591,95.3127,1.0,36810.0,
3972,Toyota Vios 1.5A E (COE till 11/2023),N.A,N.A,,N.A.,$889 /yr,N.A.,"1,497 cc","1,095 kg",2008.0,Auto,"$11,834 ","$2,120 ",80.0 kW (107 bhp),3,"$14,835 ",Toyota,Vios 1.5A E,,2023-11-01,,,,889.0,11834.0,2120.0,1497,80.0107,3.0,14835.0,
3974,Toyota Vios 1.5A E (New 5-yr COE),N.A,N.A,,N.A.,$752 /yr,N.A.,"1,497 cc","1,095 kg",2010.0,Auto,"$12,306 ","$12,306 ",80.0 kW (107 bhp),3,N.A.,Toyota,Vios 1.5A E,,,,,,752.0,12306.0,12306.0,1497,80.0107,3.0,,
3975,Kia Cerato K3 1.6A EX,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,295 kg",2014.0,Auto,"$14,331 ","$9,331 ",95.3 kW (127 bhp),2,"$58,940 ",Kia,Cerato K3 1.6A EX,,,,,,738.0,14331.0,9331.0,1591,95.3127,2.0,58940.0,
3976,Toyota Corolla Altis 1.6A (COE till 05/2024),N.A,N.A,,N.A.,$890 /yr,N.A.,"1,598 cc","1,195 kg",2009.0,Auto,"$17,500 ","$17,500 ",80.0 kW (107 bhp),4,"$13,943 ",Toyota,Corolla Altis 1.6A,,2024-05-01,,,,890.0,17500.0,17500.0,1598,80.0107,4.0,13943.0,
3977,Hyundai Avante 1.6A GLS,"$75,888 ",,,49 km,$738 /yr,,"1,591 cc","1,345 kg",2019.0,Auto,"$12,594 ","$12,594 ",93.8 kW (125 bhp),1,"$26,667 ",Hyundai,Avante 1.6A GLS,,,75888.0,,49.0,738.0,12594.0,12594.0,1591,93.8125,1.0,26667.0,1.0
3978,Hyundai Avante 1.6A GLS,"$75,888 ",,,41 km,$738 /yr,,"1,591 cc","1,345 kg",2019.0,Auto,"$12,892 ","$12,892 ",93.8 kW (125 bhp),1,"$26,667 ",Hyundai,Avante 1.6A GLS,,,75888.0,,41.0,738.0,12892.0,12892.0,1591,93.8125,1.0,26667.0,1.0
3979,Mitsubishi Lancer EX 1.6A,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,590 cc","1,284 kg",2016.0,Auto,"$11,133 ","$11,133 ",86.0 kW (115 bhp),1,"$50,889 ",Mitsubishi,Lancer EX 1.6A,,,,,,738.0,11133.0,11133.0,1590,86.0115,1.0,50889.0,
3980,Hyundai Elantra 1.6A GLS Elite,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,345 kg",2016.0,Auto,"$17,294 ","$17,294 ",93.8 kW (125 bhp),1,"$45,000 ",Hyundai,Elantra 1.6A GLS Elite,,,,,,738.0,17294.0,17294.0,1591,93.8125,1.0,45000.0,
3981,Toyota Vios 1.5A E (COE till 03/2021),"$4,888 ",N.A.,,N.A.,"$1,026 /yr",N.A.,"1,497 cc","1,020 kg",2006.0,Auto,"$13,040 ","$14,344 ",80.0 kW (107 bhp),More than 6,"$24,771 ",Toyota,Vios 1.5A E,,2021-03-01,4888.0,,,1026.0,13040.0,14344.0,1497,80.0107,6.0,24771.0,
3982,Kia Cerato K3 1.6A,"$60,800 ",,,"72,000 km (23.8k /yr)",$738 /yr,,"1,591 cc","1,295 kg",2017.0,Auto,"$12,505 ","$12,505 ",95.3 kW (127 bhp),1,"$38,200 ",Kia,Cerato K3 1.6A,,,60800.0,,7200023.8,738.0,12505.0,12505.0,1591,95.3127,1.0,38200.0,0.0
3983,Kia Cerato Forte 1.6A EX (COE till 05/2024),"$21,888 ","$6,640 /yr",,N.A.,$886 /yr,,"1,591 cc","1,251 kg",2009.0,Auto,"$11,851 ","$11,851 ",92.7 kW (124 bhp),2,"$13,943 ",Kia,Cerato Forte 1.6A EX,,2024-05-01,21888.0,6640.0,,886.0,11851.0,11851.0,1591,92.7124,2.0,13943.0,
3984,Hyundai Avante 1.6A S (COE till 04/2024),N.A,N.A,,N.A.,$886 /yr,N.A.,"1,591 cc","1,264 kg",2009.0,Auto,"$11,465 ","$3,878 ",89.7 kW (120 bhp),1,"$13,088 ",Hyundai,Avante 1.6A S,,2024-04-01,,,,886.0,11465.0,3878.0,1591,89.712,1.0,13088.0,
3985,Mazda 3 1.5A Deluxe,N.A,N.A,,N.A.,$682 /yr,N.A.,"1,496 cc","1,321 kg",2015.0,Auto,"$17,801 ","$12,801 ",88.0 kW (118 bhp),1,"$56,001 ",Mazda,3 1.5A Deluxe,,,,,,682.0,17801.0,12801.0,1496,88.0118,1.0,56001.0,
3986,Toyota Corolla Altis 1.6A (COE till 11/2022),N.A,N.A,,N.A.,"$1,039 /yr",N.A.,"1,598 cc","1,115 kg",2007.0,Auto,"$14,757 ","$16,233 ",81.0 kW (108 bhp),4,"$20,997 ",Toyota,Corolla Altis 1.6A,,2022-11-01,,,,1039.0,14757.0,16233.0,1598,81.0108,4.0,20997.0,
3988,Nissan Latio 1.5A (COE till 12/2028),N.A,N.A,,N.A.,$889 /yr,N.A.,"1,498 cc","1,130 kg",2008.0,Auto,"$16,406 ","$16,406 ",80.0 kW (107 bhp),3,"$27,571 ",Nissan,Latio 1.5A,,2028-12-01,,,,889.0,16406.0,16406.0,1498,80.0107,3.0,27571.0,
3992,Toyota Corolla Altis 1.6A Elegance,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,205 kg",2015.0,Auto,"$19,589 ","$14,589 ",90.0 kW (120 bhp),1,"$65,001 ",Toyota,Corolla Altis 1.6A Elegance,,,,,,742.0,19589.0,14589.0,1598,90.012,1.0,65001.0,
3993,Toyota Corolla Altis 1.6A (COE till 12/2024),"$29,888 ","$7,660 /yr",,"188,400 km (17k /yr)",$890 /yr,,"1,598 cc","1,195 kg",2009.0,Auto,"$17,853 ","$17,853 ",80.0 kW (107 bhp),3,"$15,988 ",Toyota,Corolla Altis 1.6A,,2024-12-01,29888.0,7660.0,18840017.0,890.0,17853.0,17853.0,1598,80.0107,3.0,15988.0,2.0
3994,Honda Civic 1.6A VTi (COE till 08/2023),N.A,N.A,,N.A.,$962 /yr,N.A.,"1,595 cc","1,220 kg",2008.0,Auto,"$18,728 ","$18,728 ",92.0 kW (123 bhp),3,"$17,099 ",Honda,Civic 1.6A VTi,,2023-08-01,,,,962.0,18728.0,18728.0,1595,92.0123,3.0,17099.0,
3995,Volkswagen Jetta 1.4A TSI (COE till 07/2029),"$47,500 ","$5,600 /yr",,"137,000 km (12k /yr)",$744 /yr,,"1,390 cc","1,377 kg",2009.0,Auto,"$21,661 ","$21,661 ",118.0 kW (158 bhp),5,"$30,512 ",Volkswagen,Jetta 1.4A TSI,,2029-07-01,47500.0,5600.0,13700012.0,744.0,21661.0,21661.0,1390,118.0158,5.0,30512.0,2.0
3996,Toyota Corolla Axio 1.5A G,N.A,N.A,,N.A.,$682 /yr,N.A.,"1,496 cc","1,090 kg",2016.0,Auto,"$17,262 ","$7,262 ",80.0 kW (107 bhp),2,"$47,020 ",Toyota,Corolla Axio 1.5A G,,,,,,682.0,17262.0,7262.0,1496,80.0107,2.0,47020.0,
3997,Kia Cerato Forte 1.6A EX (COE till 09/2030),N.A,N.A,,N.A.,$812 /yr,N.A.,"1,591 cc","1,251 kg",2010.0,Auto,"$11,136 ","$11,136 ",92.7 kW (124 bhp),3,"$33,140 ",Kia,Cerato Forte 1.6A EX,,2030-09-01,,,,812.0,11136.0,11136.0,1591,92.7124,3.0,33140.0,
3998,Kia Cerato K3 1.6A (OPC),N.A,N.A,,N.A.,$238 /yr,N.A.,"1,591 cc","1,295 kg",2017.0,Auto,"$11,803 ","$11,803 ",95.3 kW (127 bhp),2,"$25,900 ",Kia,Cerato K3 1.6A (OPC),,,,,,238.0,11803.0,11803.0,1591,95.3127,2.0,25900.0,
3999,Toyota Corolla Altis 1.6A Elegance,"$75,800 ",,,"44,000 km (13.7k /yr)",$742 /yr,,"1,598 cc","1,230 kg",2017.0,Auto,"$21,690 ","$22,366 ",96.0 kW (128 bhp),1,"$41,761 ",Toyota,Corolla Altis 1.6A Elegance,,,75800.0,,4400013.7,742.0,21690.0,22366.0,1598,96.0128,1.0,41761.0,1.0
4000,Hyundai Elantra 1.6A (New 5-yr COE),"$51,800 ","$10,350 /yr",,N.A.,$738 /yr,N.A.,"1,591 cc","1,267 kg",2011.0,Auto,"$14,488 ","$14,488 ",95.6 kW (128 bhp),3,N.A.,Hyundai,Elantra 1.6A,,,51800.0,10350.0,,738.0,14488.0,14488.0,1591,95.6128,3.0,,
4001,Mazda 3 1.5A Sunroof,N.A,N.A,,N.A.,$682 /yr,N.A.,"1,496 cc","1,321 kg",2016.0,Auto,"$16,738 ","$11,738 ",88.0 kW (118 bhp),3,"$56,002 ",Mazda,3 1.5A Sunroof,,,,,,682.0,16738.0,11738.0,1496,88.0118,3.0,56002.0,
4002,Kia Cerato K3 1.6A Sunroof,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,295 kg",2017.0,Auto,"$15,263 ","$15,263 ",95.3 kW (127 bhp),1,"$36,810 ",Kia,Cerato K3 1.6A Sunroof,,,,,,738.0,15263.0,15263.0,1591,95.3127,1.0,36810.0,
4003,Chery A5 1.6M (COE till 10/2023),"$15,000 ","$5,500 /yr",,"182,000 km (14.8k /yr)",$965 /yr,,"1,597 cc","1,290 kg",2008.0,Manual,"$8,397 ","$8,397 ",87.5 kW (117 bhp),5,"$15,142 ",Chery,A5 1.6M,,2023-10-01,15000.0,5500.0,18200014.8,965.0,8397.0,8397.0,1597,87.5117,5.0,15142.0,2.0
4004,Toyota Corolla Altis 1.6A,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,195 kg",2012.0,Auto,"$14,885 ","$14,885 ",90.0 kW (120 bhp),3,"$59,004 ",Toyota,Corolla Altis 1.6A,,,,,,742.0,14885.0,14885.0,1598,90.012,3.0,59004.0,
4005,Mitsubishi Lancer 1.6M GLX (COE till 10/2022),N.A,N.A,,N.A.,"$1,028 /yr",N.A.,"1,584 cc","1,162 kg",2007.0,Auto,"$11,060 ","$12,166 ",79.0 kW (105 bhp),1,"$21,282 ",Mitsubishi,Lancer 1.6M GLX,,2022-10-01,,,,1028.0,11060.0,12166.0,1584,79.0105,1.0,21282.0,
4006,Hyundai Avante 1.6A S (COE till 01/2024),N.A,N.A,,N.A.,$886 /yr,N.A.,"1,591 cc","1,264 kg",2008.0,Auto,"$11,527 ","$11,527 ",89.7 kW (120 bhp),4,"$13,024 ",Hyundai,Avante 1.6A S,,2024-01-01,,,,886.0,11527.0,11527.0,1591,89.712,4.0,13024.0,
4008,Kia Cerato Forte 1.6A SX (COE till 09/2025),N.A,N.A,,N.A.,$812 /yr,N.A.,"1,591 cc","1,251 kg",2010.0,Auto,"$13,789 ","$13,789 ",92.7 kW (124 bhp),4,"$16,570 ",Kia,Cerato Forte 1.6A SX,,2025-09-01,,,,812.0,13789.0,13789.0,1591,92.7124,4.0,16570.0,
4009,Kia Cerato Forte 1.6A SX (New 5-yr COE),N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,261 kg",2010.0,Auto,"$13,702 ","$13,702 ",91.1 kW (122 bhp),3,N.A.,Kia,Cerato Forte 1.6A SX,,,,,,738.0,13702.0,13702.0,1591,91.1122,3.0,,
4010,Hyundai Elantra 1.6A GLS (OPC),N.A,N.A,,N.A.,$238 /yr,N.A.,"1,591 cc","1,345 kg",2018.0,Auto,"$10,088 ","$10,088 ",93.8 kW (125 bhp),1,"$21,830 ",Hyundai,Elantra 1.6A GLS (OPC),,,,,,238.0,10088.0,10088.0,1591,93.8125,1.0,21830.0,
4011,Kia Cerato Forte 1.6M SX (COE till 03/2024),N.A,N.A,,N.A.,$886 /yr,N.A.,"1,591 cc","1,227 kg",2009.0,Manual,"$14,284 ","$14,284 ",92.7 kW (124 bhp),3,"$12,763 ",Kia,Cerato Forte 1.6M SX,,2024-03-01,,,,886.0,14284.0,14284.0,1591,92.7124,3.0,12763.0,
4012,Kia Cerato Forte 1.6A EX (COE till 02/2025),N.A,N.A,,N.A.,$812 /yr,N.A.,"1,591 cc","1,251 kg",2009.0,Auto,"$11,266 ","$11,266 ",92.7 kW (124 bhp),3,"$16,519 ",Kia,Cerato Forte 1.6A EX,,2025-02-01,,,,812.0,11266.0,11266.0,1591,92.7124,3.0,16519.0,
4013,Hyundai Elantra 1.6A GLS,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,345 kg",2018.0,Auto,"$11,819 ","$11,819 ",93.8 kW (125 bhp),1,"$25,000 ",Hyundai,Elantra 1.6A GLS,,,,,,738.0,11819.0,11819.0,1591,93.8125,1.0,25000.0,
4014,Kia Cerato K3 1.6A,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,295 kg",2016.0,Auto,"$14,412 ","$14,412 ",95.3 kW (127 bhp),4,"$51,507 ",Kia,Cerato K3 1.6A,,,,,,738.0,14412.0,14412.0,1591,95.3127,4.0,51507.0,
4015,Nissan Sylphy 1.5A (COE till 04/2029),"$41,800 ","$5,080 /yr",,"169,000 km (14.5k /yr)",$821 /yr,,"1,498 cc","1,175 kg",2009.0,Auto,"$19,094 ","$19,094 ",80.0 kW (107 bhp),3,"$26,175 ",Nissan,Sylphy 1.5A,,2029-04-01,41800.0,5080.0,16900014.5,821.0,19094.0,19094.0,1498,80.0107,3.0,26175.0,2.0
4016,Hyundai Avante 1.6A (COE till 04/2029),N.A,N.A,,N.A.,$886 /yr,N.A.,"1,591 cc","1,264 kg",2009.0,Auto,"$11,362 ","$11,362 ",89.7 kW (120 bhp),5,"$26,175 ",Hyundai,Avante 1.6A,,2029-04-01,,,,886.0,11362.0,11362.0,1591,89.712,5.0,26175.0,
4017,Toyota Corolla Altis 1.6A Elegance,"$77,888 ",,,N.A.,$742 /yr,,"1,598 cc","1,230 kg",2018.0,Auto,"$21,858 ","$22,602 ",96.0 kW (128 bhp),2,"$34,110 ",Toyota,Corolla Altis 1.6A Elegance,,,77888.0,,,742.0,21858.0,22602.0,1598,96.0128,2.0,34110.0,
4018,Mitsubishi Attrage 1.2A,N.A,N.A,,N.A.,$506 /yr,N.A.,"1,193 cc",940 kg,2017.0,Auto,"$13,358 ","$5,000 ",59.0 kW (79 bhp),1,"$41,617 ",Mitsubishi,Attrage 1.2A,,,,,,506.0,13358.0,5000.0,1193,59.079,1.0,41617.0,
4019,Honda Civic 1.6A VTi (COE till 09/2023),N.A,N.A,,N.A.,$962 /yr,N.A.,"1,595 cc","1,220 kg",2008.0,Auto,"$18,625 ","$18,625 ",92.0 kW (123 bhp),2,"$16,170 ",Honda,Civic 1.6A VTi,,2023-09-01,,,,962.0,18625.0,18625.0,1595,92.0123,2.0,16170.0,
4020,Hyundai Elantra 1.6A GLS,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,345 kg",2017.0,Auto,"$13,823 ","$13,823 ",93.8 kW (125 bhp),1,"$49,430 ",Hyundai,Elantra 1.6A GLS,,,,,,738.0,13823.0,13823.0,1591,93.8125,1.0,49430.0,
